X,Y,OBJECTID,name,operator,owner,address,is24Hours,carParkCount,hasCarparkCost,maxTimeLimit,hasTouristAttraction,latitude,longitude,currentType,dateFirstOperational,numberOfConnectors,connectorsList,hasChargingCost,GlobalID
1764152.9337,5460797.8958,109315,Paekakariki,ChargeNet NZ,ChargeNet NZ,"7D Wellington Rd, Paekakariki 5034, NZ",True,1,False,Unlimited,False,-40.987489,174.95142,DC,2019/03/25 00:00:00+00,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,{2A658608-8F33-4272-AB46-CBD9D76F34AE}
1756958.5008,5449026.4061,109316,Paremata,ChargeNet NZ,ChargeNet NZ,"93-97 Mana Esplanade, Porirua 5026, New Zealand",True,1,False,Unlimited,False,-41.094888,174.868935,DC,2019/08/08 00:00:00+00,2,"{DC, 25 kW, CHAdeMO, Status: Operative, Count:1},{DC, 25 kW, Type 2 CCS, Status: Operative, Count:1}",True,{CACA9280-9804-4C66-A3B0-1A74739BF824}
1600840.484,5448552.0482,109317,Motueka,ChargeNet NZ,The Warehouse Ltd,"270 High St, Motueka 7120, NZ",True,1,False,Unlimited,False,-41.114321,173.010011,DC,2021/01/26 00:00:00+00,2,"{DC, 25 kW, CHAdeMO, Status: Operative, Count:1},{DC, 25 kW, Type 2 CCS, Status: Operative, Count:1}",False,{9025FC42-63D7-46FD-B3B6-39F163CF048D}
1600926.2841,5448528.7253,109318,Motueka,ChargeNet NZ,ChargeNet NZ,"271 High St, Motueka 7120, NZ",True,1,False,Unlimited,False,-41.114531,173.011033,DC,2018/09/30 00:00:00+00,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,{212E7EFB-D772-40FB-94DF-4DD05B7E9B51}
1795258.7595,5445669.6766,109319,Featherston,ChargeNet NZ,ChargeNet NZ,"43 Fitzherbert Street, Featherston 5710, New Zealand",True,1,False,Unlimited,False,-41.116804,175.325726,DC,2016/09/05 00:00:00+00,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,{FF679075-29A2-4C9A-87C0-4BD29FA8D12B}
1773841.7179,5445425.5752,109320,Upper Hutt,ChargeNet NZ,ChargeNet NZ,"24 Queen St, Upper Hutt 5018, New Zealand",True,1,False,Unlimited,False,-41.123868,175.070866,DC,2017/04/27 00:00:00+00,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,{3535CDAF-E229-402A-864D-B5BC44B918C4}
1754580.8821,5444942.3558,109321,Porirua,ChargeNet NZ,ChargeNet NZ,"12 Parumoana Street, Porirua 5022, New Zealand",True,1,False,Unlimited,False,-41.132114,174.841666,DC,2020/10/16 00:00:00+00,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,{5C51EB95-A4DA-4D2C-B553-978F404DF749}
1768884.2585,5442806.8696,109322,Silver Stream,ChargeNet NZ,ChargeNet NZ,"28 Whitemans Rd, Upper Hutt 5019, New Zealand",True,1,False,Unlimited,False,-41.148489,175.012567,DC,2019/08/07 00:00:00+00,2,"{DC, 25 kW, Type 2 CCS, Status: Inoperative, Count:1},{DC, 25 kW, CHAdeMO, Status: Operative, Count:1}",True,{EAD382A2-BA44-48C8-96B1-380480EB0E43}
1751641.5964,5437150.6401,109323,Churton Park,ChargeNet NZ,ChargeNet NZ,"69 Lakewood Ave, Wellington 6037, New Zealand",True,1,False,Unlimited,False,-41.202821,174.808593,DC,2019/07/24 00:00:00+00,2,"{DC, 25 kW, CHAdeMO, Status: Operative, Count:1},{DC, 25 kW, Type 2 CCS, Status: Operative, Count:1}",True,{544A482F-8D5F-4A41-8F14-4EC26896AC39}
1759653.3042,5436026.4552,109324,Lower Hutt,ChargeNet NZ,ChargeNet NZ,"1 Stevens Grove, Lower Hutt 5010, New Zealand",True,1,False,Unlimited,False,-41.211402,174.904391,DC,2016/08/25 00:00:00+00,4,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 25 kW, CHAdeMO, Status: Operative, Count:1},{DC, 25 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Inoperative, Count:1}",True,{E55AA098-89E0-4A96-B5C2-C52BE36592DC}
1751224.6667,5434922.4866,109325,Johnsonville,ChargeNet NZ,ChargeNet NZ,"Wanaka St, Wellington 6037, New Zealand",True,1,False,Unlimited,False,-41.22296,174.804174,DC,2020/12/01 00:00:00+00,8,"{DC, 25 kW, Type 2 CCS, Status: Operative, Count:3},{DC, 25 kW, CHAdeMO, Status: Inoperative, Count:2},{DC, 25 kW, CHAdeMO, Status: Operative, Count:2},{DC, 25 kW, Type 2 CCS, Status: Inoperative, Count:1}",True,{69952E9B-714D-4C68-B49C-43549228167C}
1756987.1624,5434706.3997,109326,Petone,ChargeNet NZ,ChargeNet NZ,"114-124 Jackson St, Lower Hutt 5012, New Zealand",True,1,False,Unlimited,False,-41.223808,174.872944,DC,2019/08/28 00:00:00+00,4,"{DC, 25 kW, Type 2 CCS, Status: Inoperative, Count:2},{DC, 25 kW, CHAdeMO, Status: Inoperative, Count:1},{DC, 25 kW, CHAdeMO, Status: Operative, Count:1}",True,{68673033-CCCE-4C93-A510-86C420593F2E}
1526982.6122,5432965.4757,109327,Karamea,ChargeNet NZ,ChargeNet NZ,"103 Bridge Street, Karamea 7893, NZ",True,1,False,Unlimited,False,-41.251426,172.128479,DC,2019/01/11 00:00:00+00,2,"{DC, 25 kW, CHAdeMO, Status: Operative, Count:1},{DC, 25 kW, Type 2 CCS, Status: Operative, Count:1}",True,{6462F305-AD8E-4B3F-ACB1-D496C18DB26B}
1623852.9116,5431219.8021,109328,Nelson,ChargeNet NZ,Network Tasman Ltd,"81 Trafalgar Street, Nelson 7010, NZ",True,1,False,Unlimited,False,-41.270097,173.284786,Mixed,2018/08/01 00:00:00+00,3,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{AC, 43 kW, Type 2 Tethered, Status: Operative, Count:1}",True,{4A6FB000-626E-4FF6-881B-E22C06316A43}
1623226.5542,5430586.1507,109329,Nelson,ChargeNet NZ,ChargeNet NZ,"75 Vanguard St, Nelson 7010, NZ",True,1,False,Unlimited,False,-41.275823,173.277332,DC,2018/08/14 00:00:00+00,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,{C6E8B01E-F417-4AD3-8049-704025210238}
1664223.3548,5430106.6634,109330,Havelock,ChargeNet NZ,ChargeNet NZ,"68 Main Rd, Havelock 7100, NZ",True,1,False,Unlimited,False,-41.277922,173.766868,DC,2018/05/31 00:00:00+00,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,{B0BCA836-272F-41EB-B05A-77E55D95F63A}
1747166.607,5428848.2797,109331,Rodney St,ChargeNet NZ,ChargeNet NZ,"Rodney St, Wellington 6012, NZ",True,1,False,Unlimited,False,-41.278398,174.757247,AC,2019/10/04 00:00:00+00,2,"{AC, 7 kW, Type 2 Socketed, Status: Operative, Count:2}",True,{9971612F-AE86-4F7B-9D7F-7DD83BFE030B}
1745553.5785,5428279.6582,109332,Karori,ChargeNet NZ,ChargeNet NZ,"236 Karori Rd, Wellington 6012, New Zealand",True,1,False,Unlimited,False,-41.28381,174.738131,DC,2019/09/06 00:00:00+00,2,"{DC, 25 kW, CHAdeMO, Status: Operative, Count:1},{DC, 25 kW, Type 2 CCS, Status: Operative, Count:1}",True,{37EF02B4-2B7C-4DE9-BA37-62C04A839F31}
1748732.8369,5428127.6757,109333,Grey Street,ChargeNet NZ,Contact Energy Ltd,"Grey Street, Wellington 6011, NZ",True,1,False,Unlimited,False,-41.284599,174.776116,DC,2018/08/28 00:00:00+00,2,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Inoperative, Count:1}",True,{0D3617B9-335F-4972-9D55-6453DEC0FF97}
1748728.9926,5427571.301,109334,Bond St,ChargeNet NZ,ChargeNet NZ,"25 Bond St, Wellington 6011, NZ",True,1,False,Unlimited,False,-41.289609,174.776206,AC,2019/02/20 00:00:00+00,2,"{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:2}",True,{7E0B96BE-334F-4BF4-BE28-B0FC46D50037}
1749281.8741,5427358.2652,109335,Barnett St Carpark,ChargeNet NZ,Contact Energy Ltd,"Barnett Street, Wellington 6011, New Zealand",True,1,False,Unlimited,False,-41.291425,174.782858,DC,2018/08/27 00:00:00+00,2,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Inoperative, Count:1}",True,{C3A7E599-9C96-45C2-964E-4597F19A6486}
1747246.0196,5427007.0619,109336,Holloway Rd,ChargeNet NZ,ChargeNet NZ,"Holloway Rd, Wellington 6021, NZ",True,1,False,Unlimited,False,-41.294961,174.75864,AC,2019/11/12 00:00:00+00,2,"{AC, 7 kW, Type 2 Socketed, Status: Operative, Count:2}",True,{B4CC1738-AB0E-47C7-BA32-AAA3706A6FC9}
1747822.965,5426762.6611,109337,Epuni St,ChargeNet NZ,ChargeNet NZ,"Epuni St, Wellington 6021, NZ",True,1,False,Unlimited,False,-41.297056,174.765587,AC,2019/09/26 00:00:00+00,2,"{AC, 7 kW, Type 2 Socketed, Status: Operative, Count:2}",True,{2E4C8361-E3F7-4A01-9D8D-53A208756B4A}
1749603.4405,5426530.8508,109338,Austin St,ChargeNet NZ,ChargeNet NZ,"Austin St, Wellington 6011, NZ",True,1,False,Unlimited,False,-41.298815,174.7869,AC,2019/09/26 00:00:00+00,2,"{AC, 7 kW, Type 2 Socketed, Status: Operative, Count:2}",True,{FC9D243A-A65B-4858-9D15-074FE64CD188}
1747319.8153,5426292.2893,109339,Karepa St,ChargeNet NZ,ChargeNet NZ,"Karepa St, Wellington 6021, NZ",True,1,False,Unlimited,False,-41.301383,174.759694,AC,2019/11/20 00:00:00+00,2,"{AC, 7 kW, Type 2 Socketed, Status: Operative, Count:2}",True,{A4D3E1DC-E0FF-4CBF-9EC4-77E8E7E2CB0A}
1752710.7587,5426075.4563,109340,Miramar North Rd,ChargeNet NZ,ChargeNet NZ,"Miramar North Rd, Wellington 6022, NZ",True,1,False,Unlimited,False,-41.302333,174.824111,AC,2019/11/18 00:00:00+00,2,"{AC, 7 kW, Type 2 Socketed, Status: Operative, Count:2}",True,{40E77E46-1E35-4840-B83C-364524CB19CD}
1748502.1996,5425627.6842,109341,Wright St,ChargeNet NZ,ChargeNet NZ,"Wright St, Wellington 6021, NZ",True,1,False,Unlimited,False,-41.30715,174.773973,AC,2019/09/26 00:00:00+00,2,"{AC, 7 kW, Type 2 Socketed, Status: Operative, Count:2}",True,{00029C5C-894C-424E-A1D0-1D0204EC3A2E}
1749444.4361,5425409.9897,109342,North Coromandel St,ChargeNet NZ,ChargeNet NZ,"9 Coromandel St, Wellington 6021, NZ",True,1,False,Unlimited,False,-41.308936,174.785277,AC,2019/09/26 00:00:00+00,2,"{AC, 7 kW, Type 2 Socketed, Status: Operative, Count:2}",True,{1559CE00-FC62-47DC-861F-2F12D2E9DDAA}
1748793.483,5425239.3127,109343,Hall St,ChargeNet NZ,ChargeNet NZ,"Hall St, Wellington 6011, NZ",True,1,False,Unlimited,False,-41.310593,174.777546,AC,2019/09/26 00:00:00+00,2,"{AC, 7 kW, Type 2 Socketed, Status: Operative, Count:2}",True,{0445265C-4348-4AA8-BC38-1E4D506BAD23}
1749508.9562,5425102.4431,109344,South Coromandel St,ChargeNet NZ,ChargeNet NZ,"66 Coromandel St, Wellington 6021, NZ",True,1,False,Unlimited,False,-41.311693,174.786123,AC,2019/09/26 00:00:00+00,2,"{AC, 7 kW, Type 2 Socketed, Status: Operative, Count:2}",True,{581368E6-55FC-4D6B-9ED4-8810B517B258}
1750415.9656,5424336.6556,109345,Kilbirnie,ChargeNet NZ,ChargeNet NZ,"78 Rongotai Rd, Wellington 6022, New Zealand",True,1,False,Unlimited,False,-41.318419,174.797143,DC,2019/10/30 00:00:00+00,2,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Inoperative, Count:1}",True,{067B0DAF-4ED5-4B07-90A9-8909E24479A0}
1749391.8254,5424257.1703,109346,Wellington Zoo,ChargeNet NZ,ChargeNet NZ,"Manchester Street, Wellington 6021, New Zealand",True,1,False,Unlimited,False,-41.319325,174.784932,DC,2019/07/24 00:00:00+00,4,"{DC, 25 kW, Type 2 CCS, Status: Inoperative, Count:1},{DC, 25 kW, CHAdeMO, Status: Operative, Count:1},{DC, 25 kW, CHAdeMO, Status: Unknown, Count:1},{DC, 25 kW, Type 2 CCS, Status: Unknown, Count:1}",True,{90CB3D80-7DD1-4264-864B-CAE21D450DDC}
1748338.5268,5423830.9361,109347,Stanley St,ChargeNet NZ,ChargeNet NZ,"66 Stanley St, Wellington 6023, NZ",True,1,False,Unlimited,False,-41.323357,174.772457,AC,2020/03/06 00:00:00+00,2,"{AC, 7 kW, Type 2 Socketed, Status: Operative, Count:2}",True,{2ACBDE6D-12C7-4E19-8596-1D81BF3CEDB7}
1748660.6589,5423116.7243,109348,Melbourne Rd,ChargeNet NZ,ChargeNet NZ,"Melbourne Rd, Wellington 6023, NZ",True,1,False,Unlimited,False,-41.329728,174.776479,AC,2019/12/05 00:00:00+00,2,"{AC, 7 kW, Type 2 Socketed, Status: Operative, Count:2}",True,{C354A791-924C-432F-8C4E-3B3325CA3CF4}
1749454.2106,5423049.446,109349,Hornsey Rd,ChargeNet NZ,ChargeNet NZ,"Hornsey Rd, Wellington 6023, NZ",True,1,False,Unlimited,False,-41.330187,174.785974,AC,2019/11/26 00:00:00+00,2,"{AC, 7 kW, Type 2 Socketed, Status: Operative, Count:2}",True,{AB3FF6F3-37A4-4B54-91DE-807A2D228E32}
1748969.0545,5422980.4496,109350,Jackson St,ChargeNet NZ,ChargeNet NZ,"Jackson St, Wellington 6023, NZ",True,1,False,Unlimited,False,-41.330898,174.780196,AC,2019/12/05 00:00:00+00,2,"{AC, 7 kW, Type 2 Socketed, Status: Operative, Count:2}",True,{DB0BA565-5C1B-4F24-B7C3-CFCC605635BD}
1748381.2951,5422617.8535,109351,Island Bay,ChargeNet NZ,ChargeNet NZ,"6 Medway St, Wellington 6023, New Zealand",True,1,False,Unlimited,False,-41.334271,174.773264,DC,2019/10/04 00:00:00+00,2,"{DC, 25 kW, Type 2 CCS, Status: Inoperative, Count:1},{DC, 25 kW, CHAdeMO, Status: Operative, Count:1}",True,{A1EE2F02-3DBC-47C4-8127-46D51EE8EACE}
1615421.7881,5423697.4716,109352,Richmond,ChargeNet NZ,Network Tasman Ltd,"280 Queen Street, Richmond 7020, NZ",True,1,False,Unlimited,False,-41.338061,173.184316,DC,2018/08/01 00:00:00+00,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,{21ADBC97-107E-45A3-8CC8-C6C5DA0F9343}
1680322.2193,5409651.9858,109353,Spring Creek,ChargeNet NZ,ChargeNet NZ,"2226 State Highway 1, Blenheim 7202, NZ",True,1,False,Unlimited,False,-41.460704,173.961785,DC,2018/05/01 00:00:00+00,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,{6392B966-0704-47C9-8BF4-0CD08C911579}
1677034.5219,5404266.9139,109354,Blenheim,ChargeNet NZ,ChargeNet NZ,"1 Westwood Avenue, Blenheim 7271, NZ",True,1,False,Unlimited,False,-41.509526,173.923111,DC,2018/07/04 00:00:00+00,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,{74514DAE-38B8-4DE1-A1DE-8FD665357118}
1680059.2477,5403655.9316,109355,Blenheim,ChargeNet NZ,The Warehouse Ltd,"Cnr Kinross and Redwood Streets, Blenheim 7201, NZ",True,1,False,Unlimited,False,-41.514732,173.959433,DC,2021/01/26 00:00:00+00,2,"{DC, 25 kW, CHAdeMO, Status: Operative, Count:1},{DC, 25 kW, Type 2 CCS, Status: Operative, Count:1}",False,{56464E47-A4AF-4CDF-97F3-5EF80CE28C4A}
1483506.1653,5376158.5536,109356,Westport,ChargeNet NZ,ChargeNet NZ,"5 Adderley Street, Westport 7825, NZ",True,1,False,Unlimited,False,-41.757863,171.598685,DC,2018/12/06 00:00:00+00,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,{0B9522C8-81A0-49AD-8545-797FF9F4B1F1}
1543953.8441,5372259.7441,109357,Murchison,ChargeNet NZ,ChargeNet NZ,"Fairfax St, Murchison 7007, NZ",True,1,False,Unlimited,False,-41.799545,172.325373,DC,2019/11/27 00:00:00+00,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,{9F1FF692-3EF7-47AD-AD7D-54059378DBAE}
1693917.3153,5368581.867,109358,Ward,ChargeNet NZ,ChargeNet NZ,"7326 State Highway 1, Ward 7285, NZ",True,1,False,Unlimited,False,-41.829084,174.130996,DC,2019/05/01 00:00:00+00,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,{C7D53106-B337-49E7-B1ED-6AD3EF41FB13}
1506281.9405,5336270.923,109359,Reefton,ChargeNet NZ,ChargeNet NZ,"47 Broadway, Reefton 7830, NZ",True,1,False,Unlimited,False,-42.120066,171.866254,DC,2018/10/02 00:00:00+00,2,"{DC, 25 kW, CHAdeMO, Status: Operative, Count:1},{DC, 25 kW, Type 2 CCS, Status: Operative, Count:1}",True,{A1ED7189-9A80-47E7-8D3D-E2C370623DA0}
1655929.49,5306920.0961,109360,Kaikoura,ChargeNet NZ,ChargeNet NZ,"124-128 Beach Rd, Kaikoura 7300, NZ",True,1,False,Unlimited,False,-42.387995,173.679475,DC,2018/10/26 00:00:00+00,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,{91E27524-D629-409A-A26D-B34A96D7A813}
1656169.6512,5305326.1279,109361,Kaikoura,ChargeNet NZ,ChargeNet NZ,"51 West End, Kaikoura 7300, New Zealand",True,1,False,Unlimited,False,-42.402332,173.682548,DC,2016/10/31 00:00:00+00,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Inoperative, Count:1}",True,{BD1FB5EF-D9B9-4502-AB58-4A0D492215C5}
1453250.1203,5298872.0271,109362,Greymouth,ChargeNet NZ,The Warehouse Ltd,"174 Mawhera Quay, Greymouth 7805, NZ",True,1,False,Unlimited,False,-42.448596,171.215473,DC,2022/04/01 00:00:00+00,2,"{DC, 25 kW, CHAdeMO, Status: Operative, Count:1},{DC, 25 kW, Type 2 CCS, Status: Operative, Count:1}",False,{6C49973B-E484-4E39-9EFC-8E25DDC7A8D4}
1452700.7403,5298698.4809,109363,Greymouth,ChargeNet NZ,ChargeNet NZ,"13 Tarapuhi Street, Greymouth 7805, New Zealand",True,1,False,Unlimited,False,-42.450054,171.208751,DC,2017/03/16 00:00:00+00,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,{699E75BC-84DA-446A-B38B-E7DC8F5D6318}
1433219.7289,5268620.6343,109364,Hokitika,ChargeNet NZ,ChargeNet NZ,"116 Revell Street, Hokitika 7810, NZ",True,1,False,Unlimited,False,-42.716811,170.96319,DC,2018/07/24 00:00:00+00,2,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Inoperative, Count:1}",True,{A3293584-B33C-4797-8D8F-6E222E078D9F}
1587477.4515,5264239.3919,109365,Culverden,ChargeNet NZ,ChargeNet NZ,"27A Mountain View Rd, Culverden 7392, New Zealand",True,1,False,Unlimited,False,-42.774278,172.846924,DC,2017/12/21 00:00:00+00,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,{230B49A6-C03A-4782-A338-FBAF7E85C3C7}
1622320.3683,5259938.2967,109366,Cheviot,ChargeNet NZ,ChargeNet NZ,"4 Seddon St, Cheviot 7310, NZ",True,1,False,Unlimited,False,-42.812788,173.273014,DC,2019/05/31 00:00:00+00,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,{3C8A0C4E-5B17-4FCE-BDD4-F6147DE9ED24}
1482342.9041,5255653.7198,109367,Otira,ChargeNet NZ,Portia Properties Ltd,"Otira Hwy, Otira 7875, New Zealand",True,1,False,Unlimited,False,-42.842644,171.560183,DC,2020/02/27 00:00:00+00,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,{2295B036-AFA0-448C-9C93-DA5911E5D5D6}
1482768.3659,5244641.9512,109368,Arthurs Pass,ChargeNet NZ,ChargeNet NZ,"80 State Highway 73, Arthurs Pass 7875, New Zealand",True,1,False,Unlimited,False,-42.941842,171.563088,Mixed,2020/10/01 00:00:00+00,3,"{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Inoperative, Count:1},{DC, 50 kW, CHAdeMO, Status: Inoperative, Count:1}",True,{9D51E2C3-0804-42FB-9B40-E7746C361011}
1578079.822,5221768.1865,109369,Amberley,ChargeNet NZ,ChargeNet NZ,"123 Carters Rd, Amberley 7410, NZ",True,1,False,Unlimited,False,-43.156522,172.730383,DC,2023/05/15 00:00:00+00,2,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Operative, Count:1}",True,{893C140B-2436-437E-951E-F640E0A2775D}
1495646.6035,5215245.304,109370,Castle Hill,ChargeNet NZ,ChargeNet NZ,"3 Castle Hill Dr, Castle Hill 7580, New Zealand",True,1,False,Unlimited,False,-43.208364,171.715379,DC,2020/10/15 00:00:00+00,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,{8F6588FE-BFE9-4E43-B535-C3B1679D580C}
1573384.4078,5204931.0072,109371,Ravenswood ,ChargeNet NZ,ChargeNet NZ,"10 Bob Robertson Drive, Ravenswood 7691, New Zealand",True,1,True,Unlimited,False,-43.307983,172.671818,DC,2023/06/27 00:00:00+00,4,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:2},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:2}",True,{1B2275E1-1E06-4D33-B4F7-E9718E1C9090}
1567465.5539,5203082.3853,109372,Rangiora,ChargeNet NZ,ChargeNet NZ,"2 Southbrook Rd, Rangiora 7400, NZ",True,1,False,Unlimited,False,-43.324396,172.598728,DC,2018/12/17 00:00:00+00,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,{F45386CB-FDFE-461B-8BB9-5B88A885CAD1}
1513186.9463,5201118.4491,109373,Springfield,ChargeNet NZ,ChargeNet NZ,"SH 73, Springfield 7681, New Zealand",True,1,False,Unlimited,False,-43.33777,171.929037,Mixed,2020/10/22 00:00:00+00,3,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Inoperative, Count:1}",True,{E599F3A3-6D11-4151-8EB9-8B361AB0EF16}
1572465.6375,5196718.7809,109374,Kaiapoi,ChargeNet NZ,ChargeNet NZ,"31 Sewell Street, Kaiapoi 7630, New Zealand",True,1,False,Unlimited,False,-43.381896,172.660077,DC,2019/06/18 00:00:00+00,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,{A49AB8CA-E6CB-49BB-85CF-029351385363}
1371950.2907,5192693.2592,109375,Franz Josef,ChargeNet NZ,ChargeNet NZ,"63 Cron Street, Franz Joseph Glacier 7886, New Zealand",True,1,False,Unlimited,False,-43.38398,170.184601,DC,2019/07/09 00:00:00+00,4,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 25 kW, CHAdeMO, Status: Operative, Count:1},{DC, 25 kW, Type 2 CCS, Status: Operative, Count:1}",True,{AD4CC2BD-7DDF-4E18-9B46-64001B511CEB}
1569440.661,5187992.8714,109376,Northwood,ChargeNet NZ,ChargeNet NZ,"2 Mounter Ave, Christchurch 8051, New Zealand",True,1,False,Unlimited,False,-43.460349,172.622245,DC,2016/12/04 00:00:00+00,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Inoperative, Count:1}",True,{6323DDC8-287A-4753-BFCC-81A0BDB12FB1}
1572579.4785,5186416.0053,109377,Prestons,ChargeNet NZ,Orion New Zealand Ltd,"420 Prestons Rd, Christchruch 8083, NZ",False,1,False,Unlimited,False,-43.474669,172.660965,AC,,2,"{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:2}",True,{7F329080-8737-46DF-BAD0-FD76EBDDF72C}
1564114.2244,5186037.2624,109378,Harewood,ChargeNet NZ,Orion New Zealand Ltd,"800 Harewood Rd, Christchruch 8051, New Zealand",False,1,False,Unlimited,False,-43.477721,172.556276,AC,,2,"{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:2}",True,{62847249-C287-49A0-A4C0-C31982A7E155}
1576293.8087,5185626.1467,109379,Parklands Library,ChargeNet NZ,Orion New Zealand Ltd,"46 Queenspark Drive, Christchruch 8083, NZ",True,1,False,Unlimited,False,-43.481908,172.706855,AC,,2,"{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:2}",True,{33E0AE62-A93B-42B0-9D6F-367A08138D62}
1527884.636,5184468.6397,109380,Darfield,ChargeNet NZ,ChargeNet NZ,"33 South Terrace, Darfield 7510, New Zealand",True,1,False,Unlimited,False,-43.489228,172.108133,DC,2020/03/10 00:00:00+00,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,{31B7B497-7325-4028-A6F4-8DCEF6A9719E}
1578276.578,5182791.3868,109381,New Brighton,ChargeNet NZ,Orion New Zealand Ltd,"213 Marine Parade, Christchruch 8061, NZ",True,1,False,Unlimited,False,-43.507493,172.73126,AC,,2,"{AC, 22 kW, Type 2 Socketed, Status: Unknown, Count:2}",True,{0EECE8B3-B8FC-4664-9CDB-B2EBA47D45FD}
1575177.6293,5182298.9997,109382,Wainoni,ChargeNet NZ,ChargeNet NZ,"174 Wainoni Rd, Christchurch 8061, New Zealand",True,1,False,Unlimited,False,-43.51183,172.692901,DC,2020/11/20 00:00:00+00,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,{E977CF77-DE5D-4979-9CC3-AF18F349E758}
